layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,6.94428951612854,23.0,1.9690201534813212,ResNet50,Object Classification,Supervised,PyTorch
layer1.1.relu,7.855695887159407,33.0,1.8611623205234644,ResNet50,Object Classification,Supervised,PyTorch
layer1.2.relu,8.80528898468469,49.0,1.1697643311405945,ResNet50,Object Classification,Supervised,PyTorch
layer2.0.relu,17.21206971892976,86.0,1.8412631822599568,ResNet50,Object Classification,Supervised,PyTorch
layer2.1.relu,17.40511214066332,115.0,1.6740144908678332,ResNet50,Object Classification,Supervised,PyTorch
layer2.2.relu,19.893648895880812,147.0,1.0043335178616095,ResNet50,Object Classification,Supervised,PyTorch
layer2.3.relu,23.372317894378618,163.0,0.9517613932491616,ResNet50,Object Classification,Supervised,PyTorch
layer3.0.relu,40.70562541715521,234.0,1.508362688089854,ResNet50,Object Classification,Supervised,PyTorch
layer3.1.relu,43.27349219531262,270.0,1.498157316837941,ResNet50,Object Classification,Supervised,PyTorch
layer3.2.relu,48.23910245012569,303.0,1.4170952496926812,ResNet50,Object Classification,Supervised,PyTorch
layer3.3.relu,47.041705909227936,307.0,1.4599264563753382,ResNet50,Object Classification,Supervised,PyTorch
layer3.4.relu,51.165115911796185,325.0,0.962785486193571,ResNet50,Object Classification,Supervised,PyTorch
layer3.5.relu,56.46913501042869,343.0,0.9250481390888786,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu,94.94954400406868,451.0,0.9552621758693199,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu,103.86891756535714,373.0,0.9541654765532454,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu,122.61222705967816,210.0,0.9745859413699712,ResNet50,Object Classification,Supervised,PyTorch
encode_2,6.062068001680613,15.0,1.2928785663690512,ResNet18,Object Classification,Supervised,VVS
encode_3,6.890301963839663,23.0,1.0934728514336567,ResNet18,Object Classification,Supervised,VVS
encode_4,17.549561253214897,41.0,1.0252726051057106,ResNet18,Object Classification,Supervised,VVS
encode_5,22.339922451500364,46.0,0.9439130448360918,ResNet18,Object Classification,Supervised,VVS
encode_6,30.037754349463498,70.0,1.0064261940080739,ResNet18,Object Classification,Supervised,VVS
encode_7,37.56521818204944,88.0,0.9079715920297755,ResNet18,Object Classification,Supervised,VVS
encode_8,62.10738647580413,171.0,0.892101605757002,ResNet18,Object Classification,Supervised,VVS
encode_9,103.94341912522147,169.0,0.7930910253364595,ResNet18,Object Classification,Supervised,VVS
encode_2,4.458863092967888,14.0,1.2926462547680229,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_3,7.318861074773448,17.0,1.1906005733486629,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_4,15.709032553304832,33.0,1.1263554507371933,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_5,12.945030915175236,34.0,1.1429073131508296,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_6,15.631944526095852,56.0,1.094802601517802,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_7,1.934108508062345,4.0,1.354663166685473,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_8,1.8752717003175197,5.0,1.2932351693215038,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_9,62.55351837134813,135.0,0.9236363428226791,ResNet18,Local Aggregation,Self-Supervised,VVS
encode_2,5.202332171876123,12.0,1.4434173838143594,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_3,7.732828799525319,16.0,1.2451956565469555,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_4,15.995617125158434,35.0,1.0937576244507603,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_5,21.132594424956782,43.0,0.9844357610239152,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_6,19.284649339861524,61.0,1.0744303868094072,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_7,3.8389510894505587,40.0,1.1192011729501217,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_8,3.081166593967404,34.0,1.1776919153895682,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_9,60.84432988983435,138.0,0.9248980447155711,ResNet18,Instance Recognition,Self-Supervised,VVS
encode_2,2.85492682931155,6.0,1.5922356038806018,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_3,3.296749060842785,8.0,1.4935735744247562,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_4,4.50798825382206,13.0,1.3905078872945662,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_5,4.10987234384098,12.0,1.3899074501481392,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_6,5.290269317206154,23.0,1.2866487178453678,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_7,3.9260968826293956,10.0,1.3664226566788211,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_8,4.96191583050299,18.0,1.3250442893759562,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_9,7.99633678516333,55.0,1.211525709064264,ResNet18,Auto-Encoder,Self-Supervised,VVS
encode_2,3.6421783469075595,8.0,1.497869742404318,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_3,4.268609466157549,11.0,1.3727235024065885,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_4,10.84404371215599,29.0,1.1645201204072857,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_5,11.153651892486515,27.0,1.1937535306343539,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_6,14.181978747912858,25.0,1.2925549262728446,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_7,21.712794116102646,29.0,1.234739013662649,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_8,1.6395466559362628,2.0,1.4789006884235798,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_9,1.11054631652832,1.0,2.129818303966708,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
encode_2,3.019789682906323,13.0,1.196215750035732,ResNet18,Colorization,Self-Supervised,VVS
encode_3,4.674990468816386,22.0,1.0559025717458281,ResNet18,Colorization,Self-Supervised,VVS
encode_4,21.39467187411315,56.0,0.874217768857442,ResNet18,Colorization,Self-Supervised,VVS
encode_5,31.619135563772044,57.0,0.8510191565986539,ResNet18,Colorization,Self-Supervised,VVS
encode_6,25.28457764746107,95.0,0.9596797472736451,ResNet18,Colorization,Self-Supervised,VVS
encode_7,13.212644508240906,65.0,1.1059885110964964,ResNet18,Colorization,Self-Supervised,VVS
encode_8,9.744375507140477,62.0,1.2010349345322466,ResNet18,Colorization,Self-Supervised,VVS
encode_9,10.187634200080323,37.0,1.3197898146559257,ResNet18,Colorization,Self-Supervised,VVS
encode_2,3.2280174889812026,6.0,1.7398377748424374,ResNet18,Relative Position,Self-Supervised,VVS
encode_3,4.402253205865252,14.0,1.3564245979366063,ResNet18,Relative Position,Self-Supervised,VVS
encode_4,13.739016016816633,31.0,1.129384048997928,ResNet18,Relative Position,Self-Supervised,VVS
encode_5,18.824391228713615,39.0,1.0220552312573314,ResNet18,Relative Position,Self-Supervised,VVS
encode_6,27.71443033293612,69.0,1.0204063008396858,ResNet18,Relative Position,Self-Supervised,VVS
encode_7,33.333890469261924,74.0,0.9750174942178677,ResNet18,Relative Position,Self-Supervised,VVS
encode_8,24.35038190115029,81.0,1.1585335866141588,ResNet18,Relative Position,Self-Supervised,VVS
encode_9,19.043072481442575,92.0,1.1052157163384597,ResNet18,Relative Position,Self-Supervised,VVS
encode_2,4.968207170013067,10.0,2.273754094983896,ResNet18,Depth Prediction,Supervised,VVS
encode_3,5.786282139549345,15.0,1.2770060535336425,ResNet18,Depth Prediction,Supervised,VVS
encode_4,14.67710059430679,39.0,1.0891357414485845,ResNet18,Depth Prediction,Supervised,VVS
encode_5,17.89550437832793,38.0,1.0631594648839737,ResNet18,Depth Prediction,Supervised,VVS
encode_6,29.41395349954173,81.0,0.9902451782464254,ResNet18,Depth Prediction,Supervised,VVS
encode_7,40.45847163578972,94.0,0.9091068785230572,ResNet18,Depth Prediction,Supervised,VVS
encode_8,41.8783956949172,156.0,1.5762744319640392,ResNet18,Depth Prediction,Supervised,VVS
encode_9,57.80412034641042,176.0,0.9207519880783758,ResNet18,Depth Prediction,Supervised,VVS
encode_2,4.879341089648326,13.0,2.0167463479469996,ResNet18,SimCLR,Self-Supervised,VVS
encode_3,7.374476984785427,21.0,1.087886708886655,ResNet18,SimCLR,Self-Supervised,VVS
encode_4,12.04197479394314,41.0,1.0324769159846643,ResNet18,SimCLR,Self-Supervised,VVS
encode_5,14.537420264774141,37.0,1.060120344524343,ResNet18,SimCLR,Self-Supervised,VVS
encode_6,28.83310762649061,74.0,0.9988250104185428,ResNet18,SimCLR,Self-Supervised,VVS
encode_7,30.002675019963213,67.0,1.0450595809526788,ResNet18,SimCLR,Self-Supervised,VVS
encode_8,40.54901751785171,109.0,1.5855209541433062,ResNet18,SimCLR,Self-Supervised,VVS
encode_9,36.679860714560306,105.0,1.0357436474086297,ResNet18,SimCLR,Self-Supervised,VVS
layer1.0.relu,5.067327286794237,15.0,1.206257684330087,ResNet18,Deep Cluster,Self-Supervised,VVS
layer1.1.relu,6.1248414217147955,20.0,1.132316051864166,ResNet18,Deep Cluster,Self-Supervised,VVS
layer2.0.relu,14.669538359006276,35.0,1.6552215716055458,ResNet18,Deep Cluster,Self-Supervised,VVS
layer2.1.relu,14.99918260869188,36.0,1.1314121217532318,ResNet18,Deep Cluster,Self-Supervised,VVS
layer3.0.relu,8.245635825991089,48.0,1.7438485954942935,ResNet18,Deep Cluster,Self-Supervised,VVS
layer3.1.relu,1.7229376077582206,4.0,1.2476709742374064,ResNet18,Deep Cluster,Self-Supervised,VVS
layer4.0.relu,4.021095887422329,60.0,1.675427887840842,ResNet18,Deep Cluster,Self-Supervised,VVS
layer4.1.relu,155.28287517806245,215.0,0.6869905038272434,ResNet18,Deep Cluster,Self-Supervised,VVS
layer1.0.relu,4.344816547490304,16.0,1.2442942866530209,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer1.1.relu,7.53430482877741,21.0,1.1089472914410452,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer2.0.relu,12.971893155013198,33.0,1.1406098853002025,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer2.1.relu,19.685054169623584,39.0,1.0414790535152203,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer3.0.relu,29.936082652706435,74.0,0.9943102231817474,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer3.1.relu,11.817971579581751,55.0,1.1303861929658907,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer4.0.relu,14.038372364325916,85.0,1.1288046886664322,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer4.1.relu,37.1523474124083,81.0,1.087797340021635,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer1.0.relu,3.4602407448850268,12.0,1.3594027061509184,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer1.1.relu,3.523273931124915,8.0,1.4480239692664745,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer1.2.relu,2.551846936179817,3.0,1.5801209919648638,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.0.relu,1.692279163602499,2.0,1.882847851562301,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.1.relu,1.8503501774746465,2.0,1.9689559369728886,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.2.relu,1.7975416610788777,2.0,1.918840367445642,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.3.relu,1.9771468296882624,2.0,1.7363989132822388,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.0.relu,1.5717751272039702,2.0,1.9120636921349012,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.1.relu,1.0148435139508012,1.0,2.177221102781486,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.2.relu,1.0054430345563043,1.0,2.3225479861490013,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.3.relu,1.0031854818452202,1.0,2.4780715564336795,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.4.relu,1.0034691749738671,1.0,2.452513381348307,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.5.relu,1.0129203190652467,1.0,2.2895849259475916,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer4.0.relu,1.0246318898129438,1.0,2.2933834450302792,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer4.1.relu,1.010450846391996,1.0,2.3788588020829593,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer4.2.relu,1.0039235320633506,1.0,2.4678202602001376,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer1.0.relu,3.405262901401066,24.0,1.1808651277987157,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer1.1.relu,3.5933908557812844,26.0,1.1977614747778111,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer1.2.relu,4.533079786530578,41.0,1.1525326837972607,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.0.relu,3.40074718390473,27.0,1.224251095266631,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.1.relu,2.278126213000277,7.0,1.2734481833935052,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.2.relu,1.524894890531114,1.0,1.3826922724971822,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.3.relu,1.2596040045540449,1.0,1.4135011789337115,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.0.relu,1.048264697469912,1.0,1.5301871628481643,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.1.relu,1.0147371371955214,1.0,1.7104206332201817,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.2.relu,1.010985350990379,1.0,1.8832730215462603,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.3.relu,1.014140453518325,1.0,1.9827650609813376,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.4.relu,1.0178921439238908,1.0,2.033455171666897,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.5.relu,1.021872015208349,1.0,2.0117123448147796,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer4.0.relu,1.023545029767389,1.0,2.006614237084988,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer4.1.relu,1.0156484362395664,1.0,2.0641742604152835,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer4.2.relu,1.023830487066413,1.0,2.05553036728144,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer1.0.relu,3.262858125309933,10.0,1.4061598303889087,ResNet50,Denoising,Self-Supervised,Taskonomy
layer1.1.relu,3.5491252923012397,9.0,1.4575198255377921,ResNet50,Denoising,Self-Supervised,Taskonomy
layer1.2.relu,2.612367015375937,3.0,1.550705658520004,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.0.relu,1.6615490706473304,2.0,1.8772683005328512,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.1.relu,1.479648087853086,1.0,2.048770016553478,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.2.relu,1.3737018473276523,1.0,1.9750151649812582,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.3.relu,1.2308595859263356,1.0,1.9194593144673133,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.0.relu,1.155347398095994,1.0,1.9688146198573702,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.1.relu,1.1188980460558617,1.0,2.2128443079918454,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.2.relu,1.0833872741199775,1.0,2.3011535972767674,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.3.relu,1.0708716009267085,1.0,2.2576475986564475,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.4.relu,1.0533447014114197,1.0,2.2013867949063766,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.5.relu,1.0930373123952621,1.0,2.1663055810700493,ResNet50,Denoising,Self-Supervised,Taskonomy
layer4.0.relu,1.025820603851837,1.0,2.2562138616066596,ResNet50,Denoising,Self-Supervised,Taskonomy
layer4.1.relu,1.022364064075656,1.0,2.2505202128491617,ResNet50,Denoising,Self-Supervised,Taskonomy
layer4.2.relu,1.0176156396959486,1.0,2.2490023599598787,ResNet50,Denoising,Self-Supervised,Taskonomy
layer1.0.relu,2.3635711818272185,8.0,1.3344572064167517,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer1.1.relu,2.3206873881386865,8.0,1.3017238197683503,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer1.2.relu,2.747533623852215,18.0,1.213828513746588,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.0.relu,2.5368564941252365,16.0,1.2637173475959302,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.1.relu,2.7402944118504844,25.0,1.2203586737907013,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.2.relu,2.9246721488103113,35.0,1.172848631693741,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer2.3.relu,3.9037937833431386,75.0,1.0717536000605208,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.0.relu,4.72217924630964,92.0,1.167254998880879,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.1.relu,4.9292397158352035,96.0,1.1807077007633673,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.2.relu,5.002310617558697,98.0,1.2041352432544028,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.3.relu,5.06476496521539,99.0,1.246169859881109,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.4.relu,5.308043229590395,104.0,1.2649478128481937,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer3.5.relu,5.3066306814590005,107.0,1.6440850881430502,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer4.0.relu,3.763843643899132,33.0,1.6858831798549663,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer4.1.relu,3.774479174959438,38.0,1.6634388190197171,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer4.2.relu,3.4341708452135618,28.0,1.7504242732216853,ResNet50,Edge Detection (2D),Supervised,Taskonomy
layer1.0.relu,3.438852902455343,23.0,1.219073540157901,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer1.1.relu,3.5164775805605166,25.0,1.192633509700565,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer1.2.relu,4.259189190149888,39.0,1.1469946541641347,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer2.0.relu,4.842780694688777,68.0,1.148684294023912,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer2.1.relu,4.654652831851558,67.0,1.1510119685019495,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer2.2.relu,3.9237308717917467,44.0,1.1905813882495546,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer2.3.relu,4.547098911337568,68.0,1.1531775027572009,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.0.relu,3.1290981968063507,33.0,1.1608541986149101,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.1.relu,3.0317692311224707,31.0,1.167118235919515,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.2.relu,2.935552167740777,29.0,1.1696362010798314,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.3.relu,3.173741928137071,40.0,1.152246580438392,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.4.relu,3.2078304628074568,43.0,1.150500042618761,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer3.5.relu,3.1261487664416006,42.0,1.146382558060834,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer4.0.relu,3.0004428707796063,14.0,1.2357243447711799,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer4.1.relu,1.274563108810009,1.0,1.3408616051588396,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer4.2.relu,1.1023376005562735,1.0,1.4103814266486336,ResNet50,Edge Detection (3D),Supervised,Taskonomy
layer1.0.relu,3.1405495780653947,17.0,1.2273806182602098,ResNet50,Egomotion,Supervised,Taskonomy
layer1.1.relu,3.1194303934502474,18.0,1.2112772498736952,ResNet50,Egomotion,Supervised,Taskonomy
layer1.2.relu,3.639753809983697,31.0,1.1704306439240533,ResNet50,Egomotion,Supervised,Taskonomy
layer2.0.relu,3.8337601347825374,45.0,1.1938236011078933,ResNet50,Egomotion,Supervised,Taskonomy
layer2.1.relu,3.8362335661639606,43.0,1.1924620331692377,ResNet50,Egomotion,Supervised,Taskonomy
layer2.2.relu,3.9338853360464894,43.0,1.197933032298622,ResNet50,Egomotion,Supervised,Taskonomy
layer2.3.relu,5.206678329308709,74.0,1.149232048085703,ResNet50,Egomotion,Supervised,Taskonomy
layer3.0.relu,4.9528121567608885,98.0,1.1446568741315417,ResNet50,Egomotion,Supervised,Taskonomy
layer3.1.relu,5.149491068743736,117.0,1.1268092091678916,ResNet50,Egomotion,Supervised,Taskonomy
layer3.2.relu,5.332531285244853,130.0,1.1127073357939494,ResNet50,Egomotion,Supervised,Taskonomy
layer3.3.relu,5.981507855985281,153.0,1.1012203776577598,ResNet50,Egomotion,Supervised,Taskonomy
layer3.4.relu,6.804105007471849,173.0,1.0890787723307733,ResNet50,Egomotion,Supervised,Taskonomy
layer3.5.relu,7.363134324625019,187.0,1.0806972328707618,ResNet50,Egomotion,Supervised,Taskonomy
layer4.0.relu,5.28302594870487,59.0,1.204279822749023,ResNet50,Egomotion,Supervised,Taskonomy
layer4.1.relu,1.3032012169491964,1.0,1.3757803902930987,ResNet50,Egomotion,Supervised,Taskonomy
layer4.2.relu,1.0866695209491097,1.0,1.4632666640256566,ResNet50,Egomotion,Supervised,Taskonomy
layer1.0.relu,2.9520935248422924,16.0,1.2467811896041479,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer1.1.relu,3.005875639852738,15.0,1.2573191844261897,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer1.2.relu,3.6823241137192793,28.0,1.197254328056193,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.0.relu,3.8188269561303945,35.0,1.2312595160332895,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.1.relu,3.975609190180306,38.0,1.2133199075261023,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.2.relu,3.686234704405046,29.0,1.2320998543077923,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.3.relu,4.566514430998368,47.0,1.2001734699628523,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.0.relu,4.105701075745908,51.0,1.1829278144981834,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.1.relu,4.069810957508224,56.0,1.175629250729296,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.2.relu,4.120650736025105,61.0,1.168676290855287,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.3.relu,4.34175409261603,75.0,1.155281885997026,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.4.relu,4.681641102399147,89.0,1.1428158317108825,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.5.relu,4.90619176412199,101.0,1.133575900667479,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer4.0.relu,7.7137178935828565,123.0,1.1723896904189848,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer4.1.relu,8.930904065216085,132.0,1.1704923775347664,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer4.2.relu,9.57848186009991,153.0,1.162358361569215,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer1.0.relu,2.022156418882485,6.0,1.3522944268435724,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer1.1.relu,1.9603815849755193,5.0,1.3306482699243614,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer1.2.relu,2.3584107368941765,14.0,1.2353037773070994,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.0.relu,2.2439202496307953,12.0,1.2590169508008202,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.1.relu,2.16053831148394,10.0,1.2667413330236341,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.2.relu,2.894139362457288,19.0,1.263625298631912,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.3.relu,4.145202763010612,35.0,1.2492684491253951,ResNet50,Jigsaw,Self-Supervised,Taskonomy
