layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layers.8.1.layers.5,5.332616060011697,12.0,1.9791560977965696,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.8.2.layers.5,5.363700889956916,8.0,1.5882330841172023,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.9.0.layers.5,5.715579489030836,11.0,1.4573114267470284,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.9.1.layers.5,3.9050784976595976,6.0,1.5097129923723809,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.9.2.layers.5,5.456350703595919,19.0,1.3408374306331017,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.10.0.layers.5,5.243496829140939,30.0,1.3844516621103002,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.10.1.layers.5,4.081808766354837,33.0,1.2680224036495233,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.10.2.layers.5,4.36013164107045,34.0,1.3336718985359775,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.11.0.layers.5,4.646103898453157,43.0,1.772550071617963,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.11.1.layers.5,3.5623740288606833,35.0,1.7596928963850902,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.12.0.layers.5,3.974795721055192,59.0,1.3062064818956456,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.12.1.layers.5,2.939433095685595,34.0,1.6239126298766209,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.12.2.layers.5,3.115681530363028,47.0,1.6786496795786738,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.12.3.layers.5,3.1365620111426264,39.0,1.4362099275195384,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.13.0.layers.5,3.2559671544806372,51.0,1.71136169084443,MNASNet13,Kai_Uni,Untrained,PyTorch
layers.16,2.3695249300638688,22.0,1.27256800936154,MNASNet13,Kai_Uni,Untrained,PyTorch
trunk_output.block1.block1-0.activation,3.2466445853392076,5.0,1.506908573829339,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block2.block2-0.activation,3.6489781727020714,7.0,1.5085573103513763,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block2.block2-1.activation,2.7310798126970344,6.0,1.5932531349329009,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block3.block3-0.activation,3.0120433401680997,10.0,2.0615648155200796,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block3.block3-1.activation,2.7908270861985316,9.0,1.4218067963777292,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block3.block3-2.activation,2.547572925085748,7.0,1.424727988540519,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block3.block3-3.activation,2.406234075760181,6.0,1.414055179054014,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block3.block3-4.activation,2.284593951896323,5.0,1.4138780222782823,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block3.block3-5.activation,2.142724839112749,4.0,1.4435203674426984,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block3.block3-6.activation,2.046613531954046,4.0,1.3932769908416656,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-0.activation,2.060905526604859,5.0,1.8141322604812369,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-1.activation,1.9829099924145897,4.0,1.5252522827906567,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-2.activation,1.9467521802060679,4.0,1.479793004013138,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-3.activation,1.9192795010247008,4.0,1.385976097377247,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-4.activation,1.872293626019639,4.0,1.4048107762463065,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-5.activation,1.850148858962306,4.0,1.4364517463444997,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-6.activation,1.8088436868697122,3.0,1.3639728555612725,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-7.activation,1.7835273087415129,3.0,1.398745580319137,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-8.activation,1.7507347216891602,3.0,1.3592780362422103,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-9.activation,1.7336321184604,3.0,1.4431567589442165,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-10.activation,1.7090850820997499,3.0,1.349043820379152,RegNet_400mf,Kai_Uni,Untrained,PyTorch
trunk_output.block4.block4-11.activation,1.7023693869164747,3.0,1.4325738297328388,RegNet_400mf,Kai_Uni,Untrained,PyTorch
layer1.0.relu,3.0445286914805707,7.0,1.5327600606660465,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer1.1.relu,2.99956125884968,7.0,1.4175067871452134,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer1.2.relu,2.995592889928481,7.0,1.407423191947561,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer2.0.relu,3.4211896827263906,15.0,1.8848883136473922,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer2.1.relu,3.3212469359439876,14.0,1.3912914735528552,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer2.2.relu,3.301802702736936,14.0,1.4227978320195815,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer2.3.relu,3.2683075637142887,14.0,1.329533666947292,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer3.0.relu,3.943668787117802,34.0,1.7443150746671798,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer3.1.relu,3.7550537132614656,32.0,1.3726200500393957,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer3.2.relu,3.697535006609493,31.0,1.2698282441494617,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer3.3.relu,3.6641413094947253,31.0,1.318846362752556,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer3.4.relu,3.636025829725223,32.0,1.3796929051368918,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer3.5.relu,3.569840305967561,30.0,1.770906218602961,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer4.0.relu,3.9545500596135112,51.0,1.554243445549501,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer4.1.relu,3.7950286242522373,47.0,1.3272116836357442,ResNeXt50,Kai_Uni,Untrained,PyTorch
layer4.2.relu,3.715766550312402,46.0,1.3200009894781441,ResNeXt50,Kai_Uni,Untrained,PyTorch
blocks.0.layers.0.layers.window_attention.mlp_layer.2,7.1975104216769115,18.0,1.16971845030482,MaxViT,Kai_Uni,Untr.,Py
blocks.0.layers.0.layers.grid_attention.mlp_layer.2,2.793566773855265,12.0,1.1581926050284561,MaxViT,Kai_Uni,Untr.,Py
blocks.1.layers.0.layers.window_attention.mlp_layer.2,6.667942428869534,9.0,0.9387319624647201,MaxViT,Kai_Uni,Untr.,Py
blocks.1.layers.0.layers.grid_attention.mlp_layer.2,1.1955331031880625,1.0,2.030449630689256,MaxViT,Kai_Uni,Untr.,Py
blocks.1.layers.1.layers.window_attention.mlp_layer.2,3.9640597592725326,6.0,1.264031139567495,MaxViT,Kai_Uni,Untr.,Py
blocks.1.layers.1.layers.grid_attention.mlp_layer.2,1.6211715351980862,2.0,1.6855508734127786,MaxViT,Kai_Uni,Untr.,Py
blocks.2.layers.0.layers.window_attention.mlp_layer.2,1.9706028556699997,2.0,1.7513036413631315,MaxViT,Kai_Uni,Untr.,Py
blocks.2.layers.0.layers.grid_attention.mlp_layer.2,1.2047926731903607,1.0,3.0622549941854,MaxViT,Kai_Uni,Untr.,Py
blocks.2.layers.1.layers.window_attention.mlp_layer.2,1.940318404350999,2.0,1.740346058558618,MaxViT,Kai_Uni,Untr.,Py
blocks.2.layers.1.layers.grid_attention.mlp_layer.2,1.26527616100851,1.0,2.880064993447095,MaxViT,Kai_Uni,Untr.,Py
blocks.2.layers.2.layers.window_attention.mlp_layer.2,2.594216867251777,3.0,1.2784836975784801,MaxViT,Kai_Uni,Untr.,Py
blocks.2.layers.2.layers.grid_attention.mlp_layer.2,1.1327637606831573,1.0,3.4815418435947274,MaxViT,Kai_Uni,Untr.,Py
blocks.2.layers.3.layers.window_attention.mlp_layer.2,2.03622517990293,2.0,1.6671393227919629,MaxViT,Kai_Uni,Untr.,Py
blocks.2.layers.3.layers.grid_attention.mlp_layer.2,1.1869270763115698,1.0,3.1221622308858716,MaxViT,Kai_Uni,Untr.,Py
blocks.2.layers.4.layers.window_attention.mlp_layer.2,1.8381522418221268,2.0,1.8969045120517287,MaxViT,Kai_Uni,Untr.,Py
blocks.2.layers.4.layers.grid_attention.mlp_layer.2,1.5917593258550946,2.0,2.336051881951643,MaxViT,Kai_Uni,Untr.,Py
blocks.3.layers.0.layers.window_attention.mlp_layer.2,0.9999999705350848,1.0,-0.0,MaxViT,Kai_Uni,Untr.,Py
blocks.3.layers.0.layers.grid_attention.mlp_layer.2,0.9999999851659801,1.0,-0.0,MaxViT,Kai_Uni,Untr.,Py
blocks.3.layers.1.layers.window_attention.mlp_layer.2,0.9999999643919991,1.0,-0.0,MaxViT,Kai_Uni,Untr.,Py
blocks.3.layers.1.layers.grid_attention.mlp_layer.2,1.0000000191376475,1.0,-0.0,MaxViT,Kai_Uni,Untr.,Py
features.1.0.mlp.1,6.783738314971693,20.0,1.1417945632484163,Swin_t,Kai_Uni,Untrained,PyTorch
features.1.1.mlp.1,7.2195369516211345,16.0,1.1681168647673112,Swin_t,Kai_Uni,Untrained,PyTorch
features.3.0.mlp.1,8.096312274174048,15.0,0.9970146958577916,Swin_t,Kai_Uni,Untrained,PyTorch
features.3.1.mlp.1,8.283582477575461,14.0,1.0129694561103408,Swin_t,Kai_Uni,Untrained,PyTorch
features.7.0.mlp.1,4.566778871773463,5.0,0.867998161671745,Swin_t,Kai_Uni,Untrained,PyTorch
features.7.1.mlp.1,3.2544641282638413,4.0,1.2359251431219267,Swin_t,Kai_Uni,Untrained,PyTorch
features.5.0.mlp.1,5.408245404971407,7.0,1.124500749383166,Swin_t,Kai_Uni,Untrained,PyTorch
features.5.1.mlp.1,5.039728501324062,8.0,0.9959753387657857,Swin_t,Kai_Uni,Untrained,PyTorch
features.5.2.mlp.1,6.609662349699233,9.0,0.9519882143481212,Swin_t,Kai_Uni,Untrained,PyTorch
features.5.3.mlp.1,6.646935809196257,8.0,0.9497787288305846,Swin_t,Kai_Uni,Untrained,PyTorch
features.5.4.mlp.1,5.878190941123516,7.0,1.0821758415253928,Swin_t,Kai_Uni,Untrained,PyTorch
features.5.5.mlp.1,3.3451550228847102,4.0,1.503259281855626,Swin_t,Kai_Uni,Untrained,PyTorch
